i,t,m,j,Expenditure
14070400424099,2015-16,Addis Ababa,Injera,8
14070400424099,2015-16,Addis Ababa,Kariya,10
14070400424099,2015-16,Addis Ababa,Leafy Greens,30
14070400424099,2015-16,Addis Ababa,Lentils,54
14070400424099,2015-16,Addis Ababa,Linseed,5
14070400424099,2015-16,Addis Ababa,Oils,120
14070400424099,2015-16,Addis Ababa,Onion,28
14070400424099,2015-16,Addis Ababa,Other cereal,20
14070400424099,2015-16,Addis Ababa,Other fruit,30
14070400424099,2015-16,Addis Ababa,Other seed,250
14070400424099,2015-16,Addis Ababa,Pasta/Macaroni,27
14070400424099,2015-16,Addis Ababa,Potato,8
14070400424099,2015-16,Addis Ababa,Salt,1.25
14070400424099,2015-16,Addis Ababa,Soda,21
14070400424099,2015-16,Addis Ababa,Sugar,18.5
14070400424099,2015-16,Addis Ababa,Tea,5
14070400424099,2015-16,Addis Ababa,Teff,160
14070400424099,2015-16,Addis Ababa,Tomato,30
14070400424113,2015-16,Addis Ababa,Berbere,3750
14070400424113,2015-16,Addis Ababa,Bread/biscuit,20
14070400424113,2015-16,Addis Ababa,Chick Pea,34
14070400424113,2015-16,Addis Ababa,Coffee,40
14070400424113,2015-16,Addis Ababa,Field Pea,38
14070400424113,2015-16,Addis Ababa,Horsebeans,35
14070400424113,2015-16,Addis Ababa,Kariya,10
14070400424113,2015-16,Addis Ababa,Lentils,60
14070400424113,2015-16,Addis Ababa,Oils,210
14070400424113,2015-16,Addis Ababa,Onion,60
14070400424113,2015-16,Addis Ababa,Other cereal,30
14070400424113,2015-16,Addis Ababa,Other fruit,54
14070400424113,2015-16,Addis Ababa,Other seed,20
14070400424113,2015-16,Addis Ababa,Pasta/Macaroni,20
14070400424113,2015-16,Addis Ababa,Potato,14
14070400424113,2015-16,Addis Ababa,Salt,1.25
14070400424113,2015-16,Addis Ababa,Sugar,37
14070400424113,2015-16,Addis Ababa,Tea,10
14070400424113,2015-16,Addis Ababa,Teff,500
14070400424113,2015-16,Addis Ababa,Tomato,28
14070400424127,2015-16,Addis Ababa,Banana,15
14070400424127,2015-16,Addis Ababa,Barley,40
14070400424127,2015-16,Addis Ababa,Berbere,75
14070400424127,2015-16,Addis Ababa,Bread/biscuit,26
14070400424127,2015-16,Addis Ababa,Chick Pea,50
14070400424127,2015-16,Addis Ababa,Coffee,42
14070400424127,2015-16,Addis Ababa,Field Pea,40
14070400424127,2015-16,Addis Ababa,Horsebeans,40
14070400424127,2015-16,Addis Ababa,Kariya,8
14070400424127,2015-16,Addis Ababa,Leafy Greens,16
14070400424127,2015-16,Addis Ababa,Linseed,28
14070400424127,2015-16,Addis Ababa,Maize,24
14070400424127,2015-16,Addis Ababa,Oils,25.5
14070400424127,2015-16,Addis Ababa,Onion,16
14070400424127,2015-16,Addis Ababa,Pasta/Macaroni,27
14070400424127,2015-16,Addis Ababa,Potato,6
14070400424127,2015-16,Addis Ababa,Salt,5
14070400424127,2015-16,Addis Ababa,Sorghum,32
14070400424127,2015-16,Addis Ababa,Sugar,18.2
14070400424127,2015-16,Addis Ababa,Tea,3
14070400424127,2015-16,Addis Ababa,Teff,140
14070400424127,2015-16,Addis Ababa,Tomato,8
14070400424127,2015-16,Addis Ababa,Wheat,72
14070400424169,2015-16,Addis Ababa,Barley,72
14070400424169,2015-16,Addis Ababa,Berbere,45
14070400424169,2015-16,Addis Ababa,Bread/biscuit,22
14070400424169,2015-16,Addis Ababa,Coffee,25
14070400424169,2015-16,Addis Ababa,Field Pea,35
14070400424169,2015-16,Addis Ababa,Kariya,10
14070400424169,2015-16,Addis Ababa,Leafy Greens,15
14070400424169,2015-16,Addis Ababa,Linseed,7
14070400424169,2015-16,Addis Ababa,Milk,12
14070400424169,2015-16,Addis Ababa,Oils,25.5
14070400424169,2015-16,Addis Ababa,Onion,30
14070400424169,2015-16,Addis Ababa,Pasta/Macaroni,42
14070400424169,2015-16,Addis Ababa,Potato,12
14070400424169,2015-16,Addis Ababa,Salt,3
14070400424169,2015-16,Addis Ababa,Sugar,18.2
14070400424169,2015-16,Addis Ababa,Tea,7.5
14070400424169,2015-16,Addis Ababa,Teff,100
14070400424169,2015-16,Addis Ababa,Tomato,32
14070400424183,2015-16,Addis Ababa,Bread/biscuit,10
14070400424183,2015-16,Addis Ababa,Field Pea,38
14070400424183,2015-16,Addis Ababa,Injera,10
14070400424183,2015-16,Addis Ababa,Kariya,15
14070400424183,2015-16,Addis Ababa,Leafy Greens,15
14070400424183,2015-16,Addis Ababa,Oils,60
14070400424183,2015-16,Addis Ababa,Onion,7
14070400424183,2015-16,Addis Ababa,Salt,5
14070400424183,2015-16,Addis Ababa,Sugar,9
14070400424183,2015-16,Addis Ababa,Tea,10
14070400424183,2015-16,Addis Ababa,Teff,40
14070400424183,2015-16,Addis Ababa,Tomato,12
14070400424197,2015-16,Addis Ababa,Banana,30
14070400424197,2015-16,Addis Ababa,Berbere,40
14070400424197,2015-16,Addis Ababa,Bread/biscuit,36
14070400424197,2015-16,Addis Ababa,Butter/ghee,180
14070400424197,2015-16,Addis Ababa,Coffee,50
14070400424197,2015-16,Addis Ababa,Field Pea,30
14070400424197,2015-16,Addis Ababa,Kariya,10
14070400424197,2015-16,Addis Ababa,Leafy Greens,30
14070400424197,2015-16,Addis Ababa,Lentils,55
14070400424197,2015-16,Addis Ababa,Milk,117
14070400424197,2015-16,Addis Ababa,Oils,144
14070400424197,2015-16,Addis Ababa,Onion,40
14070400424197,2015-16,Addis Ababa,Potato,12
14070400424197,2015-16,Addis Ababa,Salt,10
14070400424197,2015-16,Addis Ababa,Sugar,18
14070400424197,2015-16,Addis Ababa,Tea,100
14070400424197,2015-16,Addis Ababa,Teff,237.5
14070400424197,2015-16,Addis Ababa,Tomato,12
14080100129007,2015-16,Addis Ababa,Berbere,80
14080100129007,2015-16,Addis Ababa,Coffee,40
14080100129007,2015-16,Addis Ababa,Field Pea,100
14080100129007,2015-16,Addis Ababa,Goat & mutton meat,100
14080100129007,2015-16,Addis Ababa,Injera,70
14080100129007,2015-16,Addis Ababa,Lentils,120
14080100129007,2015-16,Addis Ababa,Oils,46
14080100129007,2015-16,Addis Ababa,Onion,35
14080100129007,2015-16,Addis Ababa,Potato,23
14080100129007,2015-16,Addis Ababa,Salt,2
14080100129007,2015-16,Addis Ababa,Sugar,18
14080100129007,2015-16,Addis Ababa,Tea,3
14080100129007,2015-16,Addis Ababa,Teff,320
14080100129007,2015-16,Addis Ababa,Tomato,12
14080100129010,2015-16,Addis Ababa,Berbere,20
14080100129010,2015-16,Addis Ababa,Bread/biscuit,36.4
14080100129010,2015-16,Addis Ababa,Coffee,20
14080100129010,2015-16,Addis Ababa,Field Pea,40
14080100129010,2015-16,Addis Ababa,Lentils,50
14080100129010,2015-16,Addis Ababa,Oils,24
14080100129010,2015-16,Addis Ababa,Onion,20
14080100129010,2015-16,Addis Ababa,Potato,11
14080100129010,2015-16,Addis Ababa,Salt,5
14080100129010,2015-16,Addis Ababa,Sugar,18
14080100129010,2015-16,Addis Ababa,Tea,10
14080100129010,2015-16,Addis Ababa,Teff,180
14080100129010,2015-16,Addis Ababa,Tomato,10
14080100129016,2015-16,Addis Ababa,Banana,45
14080100129016,2015-16,Addis Ababa,Beef,180
14080100129016,2015-16,Addis Ababa,Berbere,105
14080100129016,2015-16,Addis Ababa,Bread/biscuit,105
14080100129016,2015-16,Addis Ababa,Bula,30
14080100129016,2015-16,Addis Ababa,Chick Pea,32
14080100129016,2015-16,Addis Ababa,Coffee,70
14080100129016,2015-16,Addis Ababa,Eggs,37.5
14080100129016,2015-16,Addis Ababa,Field Pea,80
14080100129016,2015-16,Addis Ababa,Goat & mutton meat,150
14080100129016,2015-16,Addis Ababa,Injera,40
14080100129016,2015-16,Addis Ababa,Kariya,22
14080100129016,2015-16,Addis Ababa,Leafy Greens,30
14080100129016,2015-16,Addis Ababa,Lentils,70
14080100129016,2015-16,Addis Ababa,Maize,130
14080100129016,2015-16,Addis Ababa,Milk,48
14080100129016,2015-16,Addis Ababa,Oils,38
14080100129016,2015-16,Addis Ababa,Onion,35
14080100129016,2015-16,Addis Ababa,Pasta/Macaroni,40
14080100129016,2015-16,Addis Ababa,Potato,25
14080100129016,2015-16,Addis Ababa,Salt,5
14080100129016,2015-16,Addis Ababa,Sugar,44
14080100129016,2015-16,Addis Ababa,Tea,5
14080100129016,2015-16,Addis Ababa,Teff,234
14080100129016,2015-16,Addis Ababa,Tomato,25
14080100129019,2015-16,Addis Ababa,Banana,45
14080100129019,2015-16,Addis Ababa,Chat/Kat,140
14080100129019,2015-16,Addis Ababa,Goat & mutton meat,400
14080100129019,2015-16,Addis Ababa,Ground nuts,7
14080100129019,2015-16,Addis Ababa,Injera,105
14080100129019,2015-16,Addis Ababa,Other prepared food,140
14080100129019,2015-16,Addis Ababa,Soda,40
14080100129022,2015-16,Addis Ababa,Banana,30
14080100129022,2015-16,Addis Ababa,Berbere,80
14080100129022,2015-16,Addis Ababa,Bread/biscuit,84
14080100129022,2015-16,Addis Ababa,Coffee,20
14080100129022,2015-16,Addis Ababa,Field Pea,100
14080100129022,2015-16,Addis Ababa,Injera,122.5
14080100129022,2015-16,Addis Ababa,Leafy Greens,12
14080100129022,2015-16,Addis Ababa,Lentils,55
14080100129022,2015-16,Addis Ababa,Oils,24
14080100129022,2015-16,Addis Ababa,Onion,5
14080100129022,2015-16,Addis Ababa,Pasta/Macaroni,20
14080100129022,2015-16,Addis Ababa,Potato,20
14080100129022,2015-16,Addis Ababa,Salt,5
14080100129022,2015-16,Addis Ababa,Sugar,18
14080100129022,2015-16,Addis Ababa,Tea,10
14080100129022,2015-16,Addis Ababa,Tomato,8
14080100129025,2015-16,Addis Ababa,Banana,15
14080100129025,2015-16,Addis Ababa,Beef,160
14080100129025,2015-16,Addis Ababa,Berbere,40
14080100129025,2015-16,Addis Ababa,Bread/biscuit,42
14080100129025,2015-16,Addis Ababa,Chat/Kat,60
14080100129025,2015-16,Addis Ababa,Coffee,40
14080100129025,2015-16,Addis Ababa,Field Pea,18
14080100129025,2015-16,Addis Ababa,Goat & mutton meat,100
14080100129025,2015-16,Addis Ababa,Kariya,12
14080100129025,2015-16,Addis Ababa,Leafy Greens,10
14080100129025,2015-16,Addis Ababa,Lentils,56
14080100129025,2015-16,Addis Ababa,Oils,24
14080100129025,2015-16,Addis Ababa,Onion,7
14080100129025,2015-16,Addis Ababa,Potato,6
14080100129025,2015-16,Addis Ababa,Salt,2.5
14080100129025,2015-16,Addis Ababa,Sugar,18
14080100129025,2015-16,Addis Ababa,Tea,2.5
14080100129025,2015-16,Addis Ababa,Teff,170
14080100129025,2015-16,Addis Ababa,Tomato,4
14080100129028,2015-16,Addis Ababa,Berbere,50
14080100129028,2015-16,Addis Ababa,Bread/biscuit,39
14080100129028,2015-16,Addis Ababa,Eggs,700
14080100129028,2015-16,Addis Ababa,Field Pea,30
14080100129028,2015-16,Addis Ababa,Goat & mutton meat,30
14080100129028,2015-16,Addis Ababa,Kariya,12
14080100129028,2015-16,Addis Ababa,Kocho,25
14080100129028,2015-16,Addis Ababa,Leafy Greens,10
14080100129028,2015-16,Addis Ababa,Lentils,55
14080100129028,2015-16,Addis Ababa,Milk,104
14080100129028,2015-16,Addis Ababa,Oils,24
14080100129028,2015-16,Addis Ababa,Onion,7
14080100129028,2015-16,Addis Ababa,Pasta/Macaroni,500
14080100129028,2015-16,Addis Ababa,Potato,6
14080100129028,2015-16,Addis Ababa,Salt,2
14080100129028,2015-16,Addis Ababa,Sugar,36
14080100129028,2015-16,Addis Ababa,Tea,10
14080100129028,2015-16,Addis Ababa,Teff,425
14080100129028,2015-16,Addis Ababa,Tomato,8
14080100129031,2015-16,Addis Ababa,Berbere,40
14080100129031,2015-16,Addis Ababa,Bread/biscuit,45.5
14080100129031,2015-16,Addis Ababa,Coffee,40
14080100129031,2015-16,Addis Ababa,Field Pea,48
14080100129031,2015-16,Addis Ababa,Injera,
14080100129031,2015-16,Addis Ababa,Lentils,12
14080100129031,2015-16,Addis Ababa,Oils,48
14080100129031,2015-16,Addis Ababa,Onion,7
14080100129031,2015-16,Addis Ababa,Potato,6
14080100129031,2015-16,Addis Ababa,Sugar,18.4
14080100129031,2015-16,Addis Ababa,Tea,3.5
14080100129034,2015-16,Addis Ababa,Berbere,40
14080100129034,2015-16,Addis Ababa,Chick Pea,30
14080100129034,2015-16,Addis Ababa,Coffee,20
14080100129034,2015-16,Addis Ababa,Field Pea,30
14080100129034,2015-16,Addis Ababa,Lentils,50
14080100129034,2015-16,Addis Ababa,Maize,40
14080100129034,2015-16,Addis Ababa,Oils,24
14080100129034,2015-16,Addis Ababa,Onion,14
14080100129034,2015-16,Addis Ababa,Potato,12
14080100129034,2015-16,Addis Ababa,Salt,5
14080100129034,2015-16,Addis Ababa,Sugar,9
14080100129034,2015-16,Addis Ababa,Tea,17
14080100129034,2015-16,Addis Ababa,Teff,550
14080100129034,2015-16,Addis Ababa,Tomato,14
14080100129034,2015-16,Addis Ababa,Wheat,120
14080100129037,2015-16,Addis Ababa,Berbere,40
14080100129037,2015-16,Addis Ababa,Bread/biscuit,70
14080100129037,2015-16,Addis Ababa,Coffee,20
14080100129037,2015-16,Addis Ababa,Field Pea,150
14080100129037,2015-16,Addis Ababa,Goat & mutton meat,150
14080100129037,2015-16,Addis Ababa,Lentils,55
14080100129037,2015-16,Addis Ababa,Oils,24
14080100129037,2015-16,Addis Ababa,Onion,21
14080100129037,2015-16,Addis Ababa,Potato,15
14080100129037,2015-16,Addis Ababa,Salt,5
14080100129037,2015-16,Addis Ababa,Sugar,18
14080100129037,2015-16,Addis Ababa,Tea,10
14080100129037,2015-16,Addis Ababa,Teff,180
14080100129037,2015-16,Addis Ababa,Tomato,10
14080100129043,2015-16,Addis Ababa,Banana,15
14080100129043,2015-16,Addis Ababa,Beef,160
14080100129043,2015-16,Addis Ababa,Berbere,740
14080100129043,2015-16,Addis Ababa,Bread/biscuit,30
14080100129043,2015-16,Addis Ababa,Chick Pea,200
14080100129043,2015-16,Addis Ababa,Coffee,17
14080100129043,2015-16,Addis Ababa,Field Pea,200
14080100129043,2015-16,Addis Ababa,Kariya,24
14080100129043,2015-16,Addis Ababa,Leafy Greens,20
14080100129043,2015-16,Addis Ababa,Lentils,200
14080100129043,2015-16,Addis Ababa,Oils,23
14080100129043,2015-16,Addis Ababa,Onion,35
14080100129043,2015-16,Addis Ababa,Pasta/Macaroni,300
14080100129043,2015-16,Addis Ababa,Potato,6
14080100129043,2015-16,Addis Ababa,Soda,100
14080100129043,2015-16,Addis Ababa,Tea,5
14080100129043,2015-16,Addis Ababa,Teff,208
14080100129043,2015-16,Addis Ababa,Tomato,6
14080100129090,2015-16,Addis Ababa,Berbere,80
14080100129090,2015-16,Addis Ababa,Bread/biscuit,45
14080100129090,2015-16,Addis Ababa,Chick Pea,14
14080100129090,2015-16,Addis Ababa,Coffee,60
14080100129090,2015-16,Addis Ababa,Eggs,10.5
14080100129090,2015-16,Addis Ababa,Field Pea,13
14080100129090,2015-16,Addis Ababa,Horsebeans,13
14080100129090,2015-16,Addis Ababa,Injera,70
14080100129090,2015-16,Addis Ababa,Leafy Greens,5
14080100129090,2015-16,Addis Ababa,Lentils,30
14080100129090,2015-16,Addis Ababa,Milk,10
14080100129090,2015-16,Addis Ababa,Oils,23.5
14080100129090,2015-16,Addis Ababa,Onion,5
14080100129090,2015-16,Addis Ababa,Pasta/Macaroni,24
14080100129090,2015-16,Addis Ababa,Potato,5
14080100129090,2015-16,Addis Ababa,Salt,2.5
14080100129090,2015-16,Addis Ababa,Sugar,18
14080100129090,2015-16,Addis Ababa,Tea,3.75
14080100129090,2015-16,Addis Ababa,Tomato,5
14080700620006,2015-16,Addis Ababa,Banana,7
14080700620006,2015-16,Addis Ababa,Beef,65
14080700620006,2015-16,Addis Ababa,Berbere,20
14080700620006,2015-16,Addis Ababa,Coffee,17
14080700620006,2015-16,Addis Ababa,Field Pea,30
14080700620006,2015-16,Addis Ababa,Kariya,10
14080700620006,2015-16,Addis Ababa,Leafy Greens,5
14080700620006,2015-16,Addis Ababa,Oils,25
14080700620006,2015-16,Addis Ababa,Salt,2
14080700620006,2015-16,Addis Ababa,Sugar,9
14080700620006,2015-16,Addis Ababa,Tea,2
14080700620006,2015-16,Addis Ababa,Teff,45
14080700620016,2015-16,Addis Ababa,Banana,16
14080700620016,2015-16,Addis Ababa,Barley,32
14080700620016,2015-16,Addis Ababa,Berbere,20
14080700620016,2015-16,Addis Ababa,Bread/biscuit,13
14080700620016,2015-16,Addis Ababa,Chick Pea,17
14080700620016,2015-16,Addis Ababa,Coffee,15
14080700620016,2015-16,Addis Ababa,Eggs,35
14080700620016,2015-16,Addis Ababa,Field Pea,35
14080700620016,2015-16,Addis Ababa,Kariya,24
14080700620016,2015-16,Addis Ababa,Lentils,31
14080700620016,2015-16,Addis Ababa,Milk,80
14080700620016,2015-16,Addis Ababa,Oils,26
14080700620016,2015-16,Addis Ababa,Onion,
14080700620016,2015-16,Addis Ababa,Orange,15
14080700620016,2015-16,Addis Ababa,Salt,3
14080700620016,2015-16,Addis Ababa,Sugar,18
14080700620016,2015-16,Addis Ababa,Tea,3
14080700620016,2015-16,Addis Ababa,Teff,104
14080700620016,2015-16,Addis Ababa,Tomato,24
14080700620026,2015-16,Addis Ababa,Beef,260
14080700620026,2015-16,Addis Ababa,Berbere,140
14080700620026,2015-16,Addis Ababa,Bread/biscuit,37
14080700620026,2015-16,Addis Ababa,Butter/ghee,80
14080700620026,2015-16,Addis Ababa,Field Pea,70
14080700620026,2015-16,Addis Ababa,Kariya,15
14080700620026,2015-16,Addis Ababa,Leafy Greens,15
14080700620026,2015-16,Addis Ababa,Lentils,54
14080700620026,2015-16,Addis Ababa,Milk,28
14080700620026,2015-16,Addis Ababa,Oils,55
14080700620026,2015-16,Addis Ababa,Onion,18
14080700620026,2015-16,Addis Ababa,Pasta/Macaroni,31
14080700620026,2015-16,Addis Ababa,Potato,7
14080700620026,2015-16,Addis Ababa,Salt,3
14080700620026,2015-16,Addis Ababa,Soda,32
14080700620026,2015-16,Addis Ababa,Sugar,19
14080700620026,2015-16,Addis Ababa,Tea,8
14080700620026,2015-16,Addis Ababa,Teff,126
14080700620026,2015-16,Addis Ababa,Tomato,15
14080700620036,2015-16,Addis Ababa,Banana,12
14080700620036,2015-16,Addis Ababa,Berbere,45
14080700620036,2015-16,Addis Ababa,Bread/biscuit,55
14080700620036,2015-16,Addis Ababa,Butter/ghee,40
14080700620036,2015-16,Addis Ababa,Chick Pea,24
14080700620036,2015-16,Addis Ababa,Coffee,10
14080700620036,2015-16,Addis Ababa,Eggs,19
14080700620036,2015-16,Addis Ababa,Field Pea,54
14080700620036,2015-16,Addis Ababa,Kariya,10
14080700620036,2015-16,Addis Ababa,Leafy Greens,10
14080700620036,2015-16,Addis Ababa,Lentils,120
14080700620036,2015-16,Addis Ababa,Onion,42
14080700620036,2015-16,Addis Ababa,Orange,17
14080700620036,2015-16,Addis Ababa,Pasta/Macaroni,26
14080700620036,2015-16,Addis Ababa,Potato,20
14080700620036,2015-16,Addis Ababa,Salt,20
14080700620036,2015-16,Addis Ababa,Sugar,3
14080700620036,2015-16,Addis Ababa,Teff,120
14080700620036,2015-16,Addis Ababa,Tomato,16
14080700620046,2015-16,Addis Ababa,Berbere,20
14080700620046,2015-16,Addis Ababa,Bread/biscuit,24
14080700620046,2015-16,Addis Ababa,Coffee,80
14080700620046,2015-16,Addis Ababa,Field Pea,80
14080700620046,2015-16,Addis Ababa,Lentils,20
14080700620046,2015-16,Addis Ababa,Oils,25
14080700620046,2015-16,Addis Ababa,Onion,24
14080700620046,2015-16,Addis Ababa,Potato,16
14080700620046,2015-16,Addis Ababa,Salt,5
14080700620046,2015-16,Addis Ababa,Sugar,38
14080700620046,2015-16,Addis Ababa,Tea,5
14080700620046,2015-16,Addis Ababa,Teff,104
14080700620046,2015-16,Addis Ababa,Tomato,10
14080700620056,2015-16,Addis Ababa,Banana,28
14080700620056,2015-16,Addis Ababa,Beef,160
14080700620056,2015-16,Addis Ababa,Berbere,30
14080700620056,2015-16,Addis Ababa,Bread/biscuit,7
14080700620056,2015-16,Addis Ababa,Chick Pea,10
14080700620056,2015-16,Addis Ababa,Coffee,15
14080700620056,2015-16,Addis Ababa,Eggs,30
14080700620056,2015-16,Addis Ababa,Field Pea,6
14080700620056,2015-16,Addis Ababa,Horsebeans,5
14080700620056,2015-16,Addis Ababa,Kariya,5
14080700620056,2015-16,Addis Ababa,Leafy Greens,10
14080700620056,2015-16,Addis Ababa,Lentils,30
14080700620056,2015-16,Addis Ababa,Oils,23
14080700620056,2015-16,Addis Ababa,Onion,16
14080700620056,2015-16,Addis Ababa,Pasta/Macaroni,12
14080700620056,2015-16,Addis Ababa,Potato,20
14080700620056,2015-16,Addis Ababa,Salt,3
14080700620056,2015-16,Addis Ababa,Soda,60
14080700620056,2015-16,Addis Ababa,Sugar,5
14080700620056,2015-16,Addis Ababa,Tea,10
14080700620056,2015-16,Addis Ababa,Teff,100
14080700620056,2015-16,Addis Ababa,Tomato,5
14080700620056,2015-16,Addis Ababa,Wheat,43
14080700620066,2015-16,Addis Ababa,Berbere,10
14080700620066,2015-16,Addis Ababa,Bread/biscuit,5
14080700620066,2015-16,Addis Ababa,Coffee,20
14080700620066,2015-16,Addis Ababa,Field Pea,3
14080700620066,2015-16,Addis Ababa,Injera,28
14080700620066,2015-16,Addis Ababa,Oils,3
14080700620066,2015-16,Addis Ababa,Onion,5
14080700620066,2015-16,Addis Ababa,Salt,2
14080700620066,2015-16,Addis Ababa,Sugar,5
14080700620066,2015-16,Addis Ababa,Tomato,3
14080700620076,2015-16,Addis Ababa,Banana,11
14080700620076,2015-16,Addis Ababa,Berbere,100
14080700620076,2015-16,Addis Ababa,Bread/biscuit,10
14080700620076,2015-16,Addis Ababa,Butter/ghee,40
14080700620076,2015-16,Addis Ababa,Cheese,10
14080700620076,2015-16,Addis Ababa,Chick Pea,35
14080700620076,2015-16,Addis Ababa,Coffee,40
14080700620076,2015-16,Addis Ababa,Eggs,150
14080700620076,2015-16,Addis Ababa,Field Pea,105
14080700620076,2015-16,Addis Ababa,Goat & mutton meat,450
14080700620076,2015-16,Addis Ababa,Kariya,10
14080700620076,2015-16,Addis Ababa,Leafy Greens,10
14080700620076,2015-16,Addis Ababa,Lentils,40
14080700620076,2015-16,Addis Ababa,Milk,80
14080700620076,2015-16,Addis Ababa,Oils,25
14080700620076,2015-16,Addis Ababa,Onion,7
14080700620076,2015-16,Addis Ababa,Orange,7
14080700620076,2015-16,Addis Ababa,Pasta/Macaroni,18
14080700620076,2015-16,Addis Ababa,Potato,10
14080700620076,2015-16,Addis Ababa,Salt,2
14080700620076,2015-16,Addis Ababa,Sugar,5
